"","date","price","bedrooms","bathrooms","sqft_living","sqft_lot","floors","waterfront","view","condition","grade","sqft_above","sqft_basement","yr_built","yr_renovated","zipcode","lat","long","sqft_living15","sqft_lot15"
"14830",2015-03-04,840000,3,3,3570,6250,2,FALSE,2,3,10,2710,860,1985,NA,98116,47.5624,-122.399,2550,7596
"14831",2014-11-03,465000,4,2,2000,6250,1.5,FALSE,0,3,7,1480,520,1930,NA,98136,47.5532,-122.389,1110,6250
"14832",2015-05-07,295000,3,2.5,2030,4867,2,FALSE,0,3,7,2030,NA,2003,NA,98042,47.3747,-122.128,2030,5000
"14833",2015-02-24,396000,3,1,1390,6160,1,FALSE,0,4,7,1390,NA,1949,NA,98133,47.7289,-122.338,1230,6160
"14834",2015-02-24,397000,2,1,1030,12350,1.5,FALSE,0,3,7,1030,NA,1942,NA,98115,47.6984,-122.324,1790,6900
"14835",2014-08-19,240000,3,1,1280,9000,1.5,FALSE,0,4,6,1280,NA,1954,NA,98146,47.4915,-122.338,1430,4500
"14836",2015-01-05,300523,3,2.5,2370,6840,2,FALSE,0,3,9,2370,NA,1987,NA,98119,47.6503,-122.366,1590,4400
"14837",2014-11-06,215500,3,2,1380,9000,2,FALSE,0,2,7,1380,NA,1946,1982,98001,47.2613,-122.248,1460,9732
"14838",2014-08-05,552500,5,3,2320,7229,1,FALSE,0,4,8,1370,950,1986,NA,98052,47.697,-122.097,2090,7554
"14839",2014-08-28,375000,5,1.5,2050,9360,1,FALSE,0,3,7,1520,530,1968,NA,98055,47.436,-122.195,1840,9383
"14840",2014-06-06,160000,3,1,1210,103237,1,FALSE,0,2,6,1210,NA,1918,1960,98070,47.4208,-122.445,1880,40510
"14841",2014-06-12,1070000,4,2.5,3270,35445,2,FALSE,0,3,11,3270,NA,1989,NA,98006,47.548,-122.121,4180,32130
"14842",2014-11-04,952000,3,2.5,2450,4400,2,FALSE,0,4,9,1800,650,1922,NA,98102,47.6439,-122.319,2220,5500
"14843",2014-06-27,523460,5,1.75,1890,5000,1.5,FALSE,0,3,7,1090,800,1906,NA,98107,47.6711,-122.372,1610,5000
"14844",2014-08-12,305950,4,2.5,2007,4968,2,FALSE,0,3,9,2007,NA,2009,NA,98092,47.3301,-122.191,2189,5852
"14845",2015-02-09,220000,3,2.5,1430,9044,2,FALSE,0,3,7,1430,NA,1991,NA,98022,47.1956,-121.986,1580,8624
"14846",2015-04-09,289000,2,1.75,2056,52333,1,FALSE,0,4,7,1048,1008,1980,NA,98001,47.2592,-122.291,2220,6458
"14847",2015-02-09,648000,5,2.5,2210,10772,1,FALSE,2,3,9,1430,780,1964,NA,98155,47.7383,-122.288,2720,9858
"14848",2015-04-10,825000,5,1.75,2330,6000,1.5,FALSE,0,3,8,2080,250,1937,NA,98199,47.6461,-122.392,2150,6000
"14849",2014-12-04,4e+05,4,2,2070,10800,2,FALSE,0,3,7,2070,NA,1982,NA,98011,47.7264,-122.237,1880,10800
"14850",2014-05-12,420000,2,2.5,1480,1369,3,FALSE,0,3,7,1480,NA,2009,NA,98052,47.676,-122.121,1390,1337
"14851",2015-01-20,389000,2,1.75,1160,4848,2,FALSE,1,4,7,1160,NA,1949,NA,98118,47.542,-122.265,1990,7440
"14852",2014-09-08,865000,4,2.5,2520,4950,2,FALSE,0,3,8,2520,NA,1906,2002,98117,47.6814,-122.359,1810,3500
"14853",2014-12-03,345000,2,1,1770,16660,1,FALSE,3,3,8,1220,550,1957,NA,98023,47.3346,-122.354,2790,20504
"14854",2015-03-26,7e+05,3,2.5,3110,123710,2,FALSE,0,3,8,2430,680,1995,NA,98038,47.3879,-122.002,2420,92782
"14855",2015-04-16,550000,3,2.5,1680,10455,2,FALSE,0,3,8,1680,NA,1982,NA,98052,47.7229,-122.11,1860,10063
"14856",2014-07-08,201500,3,1,1320,5000,1.5,FALSE,0,3,7,1320,NA,1912,NA,98116,47.5711,-122.386,1320,4179
"14857",2015-03-23,459000,3,1,1320,5000,1.5,FALSE,0,3,7,1320,NA,1912,NA,98116,47.5711,-122.386,1320,4179
"14858",2014-12-18,327000,3,2.5,1810,7350,1,FALSE,0,3,8,1310,500,1984,NA,98058,47.4434,-122.125,2240,7350
"14859",2014-05-16,540000,1,1,1140,6700,1.5,FALSE,0,3,7,1140,NA,1920,NA,98103,47.6958,-122.357,1350,6700
"14860",2014-06-06,805000,5,2.5,4600,19831,1,FALSE,3,3,9,2300,2300,1956,2015,98177,47.7608,-122.378,2890,19831
"14861",2014-10-23,521000,3,2,1840,6000,1,FALSE,0,4,6,1840,NA,1908,1944,98136,47.5508,-122.392,2010,6000
"14862",2014-05-27,375000,3,1.5,2000,7294,1,FALSE,0,3,7,1520,480,1965,NA,98118,47.5297,-122.267,2000,6000
"14863",2015-01-17,235000,3,1.75,1480,6592,1,FALSE,0,4,7,1080,400,1978,NA,98023,47.2982,-122.378,1660,7150
"14864",2014-09-29,240000,4,2.5,2040,11841,2,FALSE,0,3,7,2040,NA,1994,NA,98042,47.3691,-122.074,1730,8808
"14865",2014-09-15,575000,4,2.25,2060,12155,1,FALSE,0,4,8,2060,NA,1968,NA,98008,47.6378,-122.117,2360,8625
"14866",2014-12-01,1520000,6,3.5,3720,11690,2,FALSE,0,3,10,3720,NA,2003,NA,98040,47.5699,-122.226,3030,11686
"14867",2014-07-02,394500,4,2.5,3002,6042,2,FALSE,0,3,8,3002,NA,2004,NA,98055,47.4231,-122.186,2566,6390
"14868",2014-05-15,174950,3,1,1060,5200,1,FALSE,0,5,6,1060,NA,1970,NA,98042,47.3636,-122.093,1380,5200
"14869",2014-11-17,383000,4,2,1830,21183,1,FALSE,0,4,7,1060,770,1966,NA,98059,47.4826,-122.128,1950,6120
"14870",2014-05-05,249950,3,2,1550,15040,1,FALSE,0,4,6,1550,NA,1958,NA,98059,47.4873,-122.099,1510,41416
"14871",2015-03-18,431000,3,2.5,1690,2752,2,FALSE,0,3,8,1690,NA,1979,NA,98052,47.6332,-122.108,1690,2855
"14872",2014-05-30,459900,3,1.75,2580,11000,1,FALSE,0,4,7,1290,1290,1951,NA,98006,47.5646,-122.181,2280,17643
"14873",2014-07-07,475000,5,2.5,2510,8050,1,FALSE,0,4,7,1490,1020,1977,NA,98034,47.7212,-122.172,1840,8471
"14874",2014-05-16,605000,3,2.25,1290,2500,2,FALSE,0,4,8,1290,NA,1987,NA,98112,47.6229,-122.298,1700,3750
"14875",2015-02-18,234950,4,2,1450,7560,1,FALSE,0,3,7,1450,NA,1967,NA,98001,47.3375,-122.276,1430,7560
"14876",2014-06-13,419000,4,2.5,2690,7947,2,FALSE,0,3,8,2690,NA,1993,NA,98058,47.4248,-122.153,2160,8328
"14877",2014-05-22,910000,4,3.25,3340,10890,1.5,FALSE,0,3,9,2240,1100,1963,2000,98052,47.6677,-122.136,2880,9794
"14878",2014-12-03,392000,4,2.5,2600,8921,2,FALSE,0,3,8,2600,NA,1991,NA,98058,47.4423,-122.178,2550,8683
"14879",2014-08-25,915000,3,2.5,3140,9808,2,FALSE,0,3,9,2500,640,2001,NA,98052,47.6383,-122.097,2370,10014
"14880",2014-11-14,630000,3,3.25,3800,13995,2,FALSE,3,3,9,3800,NA,1983,NA,98011,47.7741,-122.203,2480,8434
"14881",2014-07-10,416100,4,1.75,2320,5490,1,FALSE,3,3,8,1160,1160,1956,NA,98178,47.5091,-122.241,2240,7200
"14882",2014-08-21,285000,4,2.5,2360,7350,1,FALSE,0,4,7,1440,920,1965,NA,98001,47.3417,-122.277,1450,7305
"14883",2015-05-06,353000,4,1.5,1100,9600,1,FALSE,0,4,6,1100,NA,1960,NA,98033,47.7,-122.175,1100,9630
"14884",2014-08-26,297950,3,2,1390,5127,1,FALSE,0,3,8,1390,NA,1990,NA,98055,47.4504,-122.206,1960,5019
"14885",2014-10-07,750000,2,2,2180,21392,2,FALSE,0,3,8,2180,NA,1934,1979,98034,47.7162,-122.246,2890,22000
"14886",2015-04-02,525000,3,3,1730,1074,3.5,FALSE,0,3,8,1730,NA,2006,NA,98107,47.6692,-122.392,1370,1185
"14887",2014-07-15,495000,5,1.75,2760,18112,1,FALSE,0,3,8,1510,1250,1968,NA,98155,47.7363,-122.298,1720,8482
"14888",2014-08-25,710000,3,1.75,2430,11448,1,FALSE,1,5,7,1620,810,1949,NA,98117,47.6971,-122.391,2140,8144
"14889",2014-07-30,310000,3,2,2010,12950,1,FALSE,0,3,8,2010,NA,1953,NA,98034,47.7222,-122.229,1490,10181
"14890",2014-05-16,205000,5,1.75,1730,5200,1,FALSE,0,4,7,1050,680,1978,NA,98042,47.3628,-122.089,1350,5200
"14891",2015-05-08,530000,3,3,2450,211266,1.5,FALSE,3,3,8,2450,NA,2004,NA,98022,47.2215,-122.067,2300,263492
"14892",2014-07-24,725000,4,2.5,3300,28433,2,FALSE,0,3,9,3300,NA,1998,NA,98059,47.5072,-122.112,3550,26386
"14893",2014-11-25,195000,2,1,720,9520,1,FALSE,0,4,6,720,NA,1947,NA,98155,47.7678,-122.316,1450,8612
"14894",2014-07-01,401000,3,2,1240,11172,1,FALSE,0,3,7,1000,240,1984,NA,98074,47.6364,-122.037,1330,14102
"14895",2014-09-22,1030000,5,2.5,3050,8200,1,FALSE,4,4,8,1650,1400,1962,NA,98006,47.5647,-122.155,2970,8792
"14896",2015-04-03,251000,3,1.5,1590,21600,1.5,FALSE,0,4,7,1590,NA,1971,NA,98022,47.2159,-121.966,1780,21600
"14897",2014-10-27,667500,3,2,2040,4841,1,FALSE,0,4,7,1020,1020,1949,NA,98115,47.6778,-122.302,1600,4841
"14898",2014-06-23,3e+05,4,2.5,1840,5550,2,FALSE,0,3,8,1840,NA,2004,NA,98031,47.3937,-122.183,2030,5500
"14899",2014-08-14,610000,4,2.25,1960,9021,2,FALSE,0,4,8,1960,NA,1973,NA,98052,47.6349,-122.096,1960,9975
"14900",2014-07-03,1042030,4,5,4110,43560,2,FALSE,0,4,11,4110,NA,1978,NA,98005,47.6353,-122.18,3650,43995
"14901",2014-12-03,430000,3,2.25,1830,19965,1,FALSE,0,3,8,1400,430,1976,NA,98072,47.7412,-122.088,1830,17250
"14902",2015-04-02,455000,2,1,1330,92782,1,FALSE,0,2,6,1330,NA,1950,NA,98014,47.6624,-121.868,1280,168141
"14903",2014-07-02,6e+05,5,2,2190,9072,1,FALSE,0,5,7,1110,1080,1965,NA,98052,47.6696,-122.149,1660,8327
"14904",2015-02-19,638000,3,3.25,1720,1587,2.5,FALSE,2,3,9,1410,310,2004,NA,98122,47.6187,-122.299,1490,1620
"14905",2014-10-14,561000,3,1.75,1710,5000,1,FALSE,0,4,7,1360,350,1918,NA,98136,47.5492,-122.389,1490,6250
"14906",2014-12-16,625000,3,2.5,2180,5000,1,FALSE,0,4,8,1240,940,1977,NA,98116,47.5828,-122.396,2000,5000
"14907",2015-03-24,263950,3,1.75,1700,11613,1,FALSE,0,5,7,1180,520,1977,NA,98092,47.2874,-122.187,1500,12377
"14908",2014-10-28,740000,3,2.5,2960,9350,2,FALSE,2,4,9,2960,NA,1978,NA,98008,47.6218,-122.094,2960,11745
"14909",2014-06-09,234999,3,1,1330,8912,1,FALSE,0,3,6,1330,NA,1948,NA,98188,47.4493,-122.274,1200,8913
"14910",2015-04-14,380000,4,2.5,1940,3200,2,FALSE,0,3,8,1940,NA,2004,NA,98058,47.4583,-122.118,1900,3200
"14911",2014-08-12,329500,3,2.25,1500,9656,1,FALSE,0,3,7,1170,330,1989,NA,98019,47.7327,-121.982,1690,9656
"14912",2014-07-11,464950,4,2.5,2230,64438,1,FALSE,0,4,7,1230,1000,1978,NA,98027,47.4754,-122.007,2230,71002
"14913",2015-04-02,5e+05,3,2.25,1700,9008,1,FALSE,0,3,8,1340,360,1985,NA,98125,47.7161,-122.317,2340,8003
"14914",2014-07-09,415000,4,1.5,1840,11367,1.5,FALSE,0,4,7,1840,NA,1950,NA,98177,47.7656,-122.358,1690,9800
"14915",2014-09-05,437500,3,2.25,2100,205603,2,FALSE,0,3,8,2100,NA,1983,NA,98070,47.3668,-122.505,2396,187308
"14916",2014-07-09,599000,7,2.5,2580,5750,1,FALSE,0,4,7,1880,700,1901,NA,98122,47.6025,-122.294,2280,5750
"14917",2014-10-14,367000,4,2.5,2350,8182,2,FALSE,0,3,8,2350,NA,1997,NA,98042,47.3697,-122.106,2330,7000
"14918",2015-04-25,530000,2,1,760,3000,1,FALSE,0,3,6,760,NA,1922,NA,98107,47.6633,-122.357,1630,3600
"14919",2014-06-04,989000,5,3.5,3280,4000,2,FALSE,0,3,9,2440,840,2003,NA,98117,47.689,-122.396,1980,4000
"14920",2014-08-22,462600,3,2,1320,4000,1,FALSE,0,4,6,1020,300,1940,NA,98118,47.5515,-122.262,2410,6212
"14921",2015-04-24,875000,3,2.5,1690,10592,1,FALSE,0,3,8,1690,NA,1973,2009,98040,47.58,-122.231,2260,9945
"14922",2014-07-22,335000,3,2.25,2060,47318,1,FALSE,2,4,8,1600,460,1976,NA,98001,47.2758,-122.265,1870,19663
"14923",2014-07-31,393000,4,2,1450,5456,1,FALSE,0,5,7,1450,NA,1951,NA,98108,47.5442,-122.297,980,6100
"14924",2014-07-21,1340000,4,3,2760,4905,2,FALSE,1,4,9,1840,920,1938,NA,98105,47.6591,-122.27,3200,5424
"14925",2015-03-23,590000,3,2.5,2830,5788,2,FALSE,0,3,9,2830,NA,2001,NA,98028,47.7604,-122.235,2500,5802
"14926",2015-04-21,671000,4,2.75,1890,1475,2,FALSE,0,3,9,1200,690,2015,NA,98199,47.6472,-122.383,1650,1682
"14927",2014-07-28,925000,3,3.25,2610,4500,1.5,FALSE,0,4,9,1660,950,1909,NA,98103,47.6701,-122.339,2110,4500
"14928",2014-10-06,245000,3,2.25,1900,7250,1,FALSE,0,3,7,1250,650,1967,NA,98146,47.4869,-122.344,1560,9420
"14929",2015-04-02,392500,3,1,930,6572,1,FALSE,0,3,7,930,NA,1952,NA,98115,47.6889,-122.301,960,5840
"14930",2014-08-28,505000,4,2,2730,12000,1,FALSE,0,4,8,1410,1320,1998,NA,98155,47.7733,-122.271,2730,9039
"14931",2014-08-19,702000,4,2.5,2650,6240,2,FALSE,0,3,8,2650,NA,2013,NA,98053,47.6885,-122.021,2640,6524
"14932",2014-07-18,337000,2,1,1010,4000,1,FALSE,0,3,7,1010,NA,1947,NA,98136,47.5311,-122.382,1480,4366
"14933",2014-12-29,920000,4,2.5,3550,10233,2,FALSE,0,3,9,3550,NA,1996,NA,98027,47.5499,-122.1,3310,9157
"14934",2014-08-27,495500,3,1.75,2130,6360,1,FALSE,0,3,7,1720,410,1959,NA,98125,47.7059,-122.301,1540,6361
"14935",2014-09-24,245000,2,1.75,1840,7230,1,FALSE,0,3,7,1570,270,1938,NA,98030,47.3815,-122.228,1282,6769
"14936",2014-05-29,395000,2,1,1320,1824,1.5,FALSE,0,4,6,1320,NA,1909,NA,98144,47.585,-122.294,1320,4000
"14937",2015-02-17,335000,3,1,990,6315,1,FALSE,0,3,7,990,NA,1970,NA,98034,47.7116,-122.214,1450,6702
"14938",2014-11-10,187000,2,1.75,1020,10346,1,FALSE,0,4,6,1020,NA,1983,NA,98022,47.1958,-122.002,1160,8610
"14939",2014-11-21,450000,4,2,1570,7320,1,FALSE,0,4,7,1570,NA,1960,NA,98007,47.5967,-122.14,1530,8800
"14940",2014-06-17,280000,4,2.25,1930,7207,1,FALSE,0,4,7,1360,570,1988,NA,98030,47.3783,-122.182,1760,7207
"14941",2014-07-15,1375000,5,4,3760,22763,1,FALSE,3,4,11,1910,1850,1969,NA,98040,47.5333,-122.22,3730,11201
"14942",2014-06-09,265000,2,1,1000,31505,1,FALSE,0,3,6,1000,NA,1960,NA,98019,47.7659,-121.899,1560,22597
"14943",2015-04-23,795000,3,1.75,1930,9600,1,FALSE,0,3,8,1930,NA,1958,NA,98040,47.5747,-122.237,2350,9840
"14944",2014-05-29,510000,3,1.5,2240,3800,2,FALSE,0,3,8,1370,870,1929,NA,98115,47.6887,-122.307,1690,4275
"14945",2014-06-28,699900,4,2.5,2190,11500,1,FALSE,0,4,8,1430,760,1972,NA,98006,47.5668,-122.147,2580,9700
"14946",2014-08-12,839000,4,2.75,2400,12469,1,FALSE,2,4,8,1760,640,1958,NA,98008,47.5861,-122.112,2400,10400
"14947",2014-07-15,396000,4,1.75,1970,12409,1,FALSE,0,4,7,1220,750,1968,NA,98028,47.7489,-122.236,1690,10720
"14948",2015-05-07,365000,3,2.25,2860,8458,2,FALSE,0,3,7,2860,NA,1983,NA,98058,47.4269,-122.148,1760,8458
"14949",2014-07-11,440000,3,2.25,1900,7225,1,FALSE,0,3,8,1220,680,1970,NA,98008,47.6394,-122.113,1900,7399
"14950",2014-11-04,405000,4,2.5,2090,6667,2,FALSE,0,3,8,2090,NA,1997,NA,98058,47.4648,-122.15,2250,6165
"14951",2014-05-15,295000,3,1.5,850,2500,1,FALSE,0,3,7,850,NA,1986,NA,98106,47.5677,-122.36,850,5000
"14952",2014-05-15,275000,4,2.5,1840,1562,2,FALSE,0,3,7,1400,440,2004,NA,98106,47.5345,-122.364,1840,1766
"14953",2014-10-03,295000,2,1,820,288367,1,FALSE,0,3,6,820,NA,1930,1986,98042,47.4196,-122.165,1580,8154
"14954",2014-08-15,1500000,5,3.5,4370,12240,2,FALSE,0,3,11,3270,1100,1990,NA,98004,47.582,-122.199,2980,12800
"14955",2014-09-02,795000,3,3.5,3190,10223,2,FALSE,0,3,10,2560,630,1994,NA,98052,47.6968,-122.102,3120,9735
"14956",2014-05-06,650000,5,3.5,3480,36615,2,FALSE,0,4,8,2490,990,1983,NA,98075,47.5741,-122.05,2540,35910
"14957",2014-09-10,260000,3,1,1690,13184,1,FALSE,0,4,7,1690,NA,1959,NA,98166,47.476,-122.343,1130,13451
"14958",2014-08-06,382000,2,2.5,1650,2710,2,FALSE,2,3,8,1650,NA,2008,NA,98065,47.5173,-121.878,1760,2992
"14959",2015-04-21,790100,4,2.5,2590,9341,2,FALSE,0,3,8,2590,NA,1985,NA,98052,47.6496,-122.114,2280,9510
"14960",2014-05-21,220000,4,2.5,2160,8005,2,FALSE,0,3,7,2160,NA,1993,NA,98001,47.2668,-122.231,1790,8016
"14961",2014-06-05,799000,4,3.5,3500,8547,2,FALSE,0,3,9,2500,1000,1994,NA,98006,47.5613,-122.126,2350,10270
"14962",2014-07-23,1480000,4,2.25,3920,7200,2,FALSE,0,3,10,3120,800,1928,NA,98144,47.5731,-122.284,3400,7200
"14963",2014-06-09,367300,4,2.75,2190,14937,2,FALSE,0,3,8,2190,NA,1993,NA,98001,47.3535,-122.273,1920,11360
"14964",2015-04-09,805000,4,2,1890,4500,1.5,FALSE,0,3,7,1490,400,1907,1993,98103,47.6684,-122.356,1640,4010
"14965",2014-12-15,730000,2,1,1860,3400,1,FALSE,0,3,7,1010,850,1920,NA,98105,47.6714,-122.329,1540,3997
"14966",2014-11-23,402000,3,2,1720,7704,1,FALSE,0,4,7,1160,560,1969,NA,98011,47.7368,-122.195,1620,7600
"14967",2014-05-30,750000,4,2.75,2600,4674,1,FALSE,0,3,8,1560,1040,1976,NA,98115,47.6782,-122.286,2600,6099
"14968",2014-07-30,458000,3,1.5,1570,12196,1,FALSE,0,4,7,1570,NA,1972,NA,98045,47.4866,-121.786,1740,12196
"14969",2014-08-28,898000,3,2.5,3530,9753,2,FALSE,0,3,10,3530,NA,1997,NA,98006,47.5539,-122.103,3220,9234
"14970",2015-03-23,308000,4,2.5,1960,5642,2,FALSE,0,3,7,1960,NA,1998,NA,98092,47.3167,-122.187,1870,5250
"14971",2015-05-06,385000,3,2.5,2230,8296,2,FALSE,0,3,7,2230,NA,2004,NA,98058,47.4386,-122.116,2480,5940
"14972",2014-10-06,1020000,4,3,2720,4800,1.5,FALSE,0,5,8,1790,930,1928,NA,98105,47.6595,-122.283,2260,4800
"14973",2014-12-29,1425000,5,3,2840,6240,2,FALSE,0,5,9,2440,400,1905,NA,98112,47.6285,-122.309,2940,6000
"14974",2014-07-23,240000,3,1.75,1260,7362,1,FALSE,0,3,7,1260,NA,1984,NA,98038,47.3602,-122.052,1530,7232
"14975",2014-10-01,217000,3,1.5,1860,8505,1,FALSE,0,4,7,1860,NA,1967,NA,98023,47.3106,-122.365,1810,8262
"14976",2014-06-30,972000,4,1.75,2010,6300,1,FALSE,2,5,8,1610,400,1937,NA,98199,47.6457,-122.412,3290,6300
"14977",2014-05-07,361280,2,1,820,6400,1,FALSE,0,4,7,820,NA,1944,NA,98126,47.55,-122.379,1490,6400
"14978",2014-08-04,385000,3,1.75,1220,1450,1,FALSE,0,3,6,620,600,1905,NA,98119,47.6361,-122.368,1660,2960
"14979",2014-11-05,475000,3,2.5,2220,60984,2,FALSE,0,4,8,2220,NA,1987,NA,98027,47.4802,-122.052,1930,55333
"14980",2015-04-02,724950,4,2.5,2860,3638,1.5,FALSE,2,5,7,1720,1140,1924,NA,98107,47.6631,-122.361,1760,3880
"14981",2014-10-27,935000,5,4.5,4230,9701,2,FALSE,0,3,10,4230,NA,1999,NA,98006,47.5444,-122.131,4130,12253
"14982",2014-09-08,169950,3,1,840,8470,1,FALSE,0,4,6,840,NA,1961,NA,98023,47.3275,-122.338,840,8450
"14983",2014-12-08,585000,3,2.5,2290,5089,2,FALSE,0,3,9,2290,NA,2001,NA,98006,47.5443,-122.172,2290,7984
"14984",2015-04-23,585000,3,2.5,2290,5089,2,FALSE,0,3,9,2290,NA,2001,NA,98006,47.5443,-122.172,2290,7984
"14985",2015-03-27,480000,5,3.5,3480,12821,2,FALSE,2,3,10,2890,590,2004,NA,98092,47.2641,-122.215,3400,9870
"14986",2014-11-05,635000,4,2.5,4260,36360,1.5,FALSE,0,4,8,4100,160,1935,NA,98155,47.764,-122.302,2430,17888
"14987",2015-02-04,368750,3,2.5,2230,5717,2,FALSE,0,3,7,2230,NA,2004,NA,98058,47.4388,-122.117,2230,5194
"14988",2014-12-02,432500,6,2,3080,5500,2,FALSE,0,1,7,3080,NA,1900,NA,98122,47.6031,-122.296,1830,5000
"14989",2014-09-03,589000,3,2.5,2250,4337,2,FALSE,0,3,8,2250,NA,2004,NA,98075,47.5908,-122.017,2250,4721
"14990",2015-04-14,840000,4,3.25,3160,6327,2,FALSE,0,3,9,2280,880,2004,NA,98027,47.536,-122.066,3160,5946
"14991",2015-03-05,316500,3,2.5,1770,3873,2,FALSE,0,3,7,1770,NA,2005,NA,98058,47.4648,-122.144,2280,4330
"14992",2015-02-13,536000,4,2.5,2880,8833,2,FALSE,0,3,7,2880,NA,2006,NA,98065,47.5388,-121.89,2570,5234
"14993",2015-04-20,563750,4,2.75,2690,25000,1,FALSE,0,3,8,1750,940,1978,NA,98029,47.5537,-122.026,2640,28250
"14994",2014-12-26,152500,4,1,1730,7350,1.5,FALSE,0,4,6,1730,NA,1970,NA,98003,47.3467,-122.307,1440,7752
"14995",2015-04-20,267950,4,1,1730,7350,1.5,FALSE,0,4,6,1730,NA,1970,NA,98003,47.3467,-122.307,1440,7752
"14996",2015-04-13,1640000,5,4,4780,118047,2,FALSE,0,3,11,4780,NA,1994,NA,98077,47.7243,-122.052,4040,31760
"14997",2014-06-23,269950,4,2.5,2540,8400,2,FALSE,0,5,7,2540,NA,1977,NA,98032,47.3754,-122.277,1600,8050
"14998",2014-07-21,731688,4,3,2630,5772,2,FALSE,0,3,9,2630,NA,2006,NA,98052,47.6952,-122.133,3460,6158
"14999",2014-12-03,240000,3,1.5,1890,9000,1,FALSE,0,3,7,1190,700,1959,NA,98188,47.4425,-122.272,2060,9000
"15000",2014-09-03,555950,2,1,1220,5040,1,FALSE,0,3,7,1220,NA,1961,NA,98117,47.6957,-122.364,1420,5040
"15001",2015-04-27,289000,2,1,710,6300,1,FALSE,0,3,6,710,NA,1942,NA,98126,47.5155,-122.374,740,6300
"15002",2014-05-06,525000,3,2.5,2970,11985,1,FALSE,0,3,9,1770,1200,1995,NA,98074,47.6359,-122.052,2990,12049
"15003",2014-12-04,745000,3,2.5,2970,11985,1,FALSE,0,3,9,1770,1200,1995,NA,98074,47.6359,-122.052,2990,12049
"15004",2014-11-17,397000,2,1,1000,7664,1,FALSE,2,3,7,1000,NA,1939,NA,98115,47.7001,-122.311,1570,6350
"15005",2015-04-22,233000,3,1,1980,8505,1,FALSE,0,3,7,1030,950,1965,NA,98106,47.538,-122.353,1830,8505
"15006",2014-10-16,625000,4,2.25,1920,8259,2,FALSE,0,4,8,1920,NA,1979,NA,98027,47.5616,-122.088,2030,8910
"15007",2014-07-29,535000,3,2,2740,23505,2,FALSE,4,3,10,2740,NA,1988,NA,98001,47.319,-122.26,2800,16400
"15008",2015-05-04,270000,3,2.25,1740,7345,1,FALSE,0,3,7,1380,360,1973,NA,98032,47.3663,-122.285,1770,8250
"15009",2014-07-22,360000,3,1.75,1300,7770,1,FALSE,0,3,7,1300,NA,1967,NA,98034,47.7347,-122.192,1520,7600
"15010",2014-05-13,1105000,4,1.5,2740,4000,2,FALSE,0,5,9,1930,810,1905,NA,98109,47.6343,-122.352,1680,4000
"15011",2014-11-11,970000,4,1.75,4060,4000,2,FALSE,3,3,10,2890,1170,1953,1995,98199,47.6375,-122.389,1860,4000
"15012",2014-10-10,915000,5,2.5,3490,18850,1,FALSE,4,4,9,1840,1650,1958,NA,98005,47.5955,-122.176,2690,11625
"15013",2014-07-11,412000,4,1.75,1430,10500,1,FALSE,0,4,7,1130,300,1960,NA,98007,47.6083,-122.132,2070,8640
"15014",2015-02-12,265000,4,1.75,1860,9112,1,FALSE,0,4,7,1110,750,1963,NA,98032,47.3792,-122.282,1570,9112
"15015",2014-09-16,426000,4,2.25,2120,7700,1,FALSE,0,4,7,1490,630,1976,NA,98034,47.7207,-122.165,1890,8203
"15016",2014-12-10,266000,4,2.25,1860,12693,1,FALSE,0,3,8,1140,720,1978,NA,98023,47.3114,-122.395,1950,8740
"15017",2014-12-15,325000,3,2,2330,4950,1.5,FALSE,0,3,6,1430,900,1900,NA,98118,47.5585,-122.29,1160,5115
"15018",2015-01-20,615000,3,1.75,1670,5100,1,FALSE,2,5,7,990,680,1954,NA,98144,47.5898,-122.291,2140,4452
"15019",2015-04-23,310000,3,1.75,2130,7140,1,FALSE,0,3,8,1580,550,1979,NA,98023,47.3074,-122.341,2180,7906
"15020",2014-09-14,340000,4,1.75,1900,7313,1,FALSE,0,3,7,1900,NA,1973,NA,98034,47.7311,-122.232,1420,7384
"15021",2015-05-01,562500,2,1,1170,2800,1.5,FALSE,0,4,5,1170,NA,1905,NA,98103,47.6574,-122.345,1660,4996
"15022",2014-07-21,447000,2,1,980,1600,2,FALSE,0,3,8,980,NA,2010,NA,98119,47.638,-122.375,1180,1600
"15023",2014-09-30,2450000,7,4.25,4670,23115,2,FALSE,2,3,11,4670,NA,1992,NA,98039,47.6183,-122.227,3240,13912
"15024",2014-05-20,250000,4,1.5,2500,6300,1,FALSE,0,4,7,1500,1000,1961,NA,98032,47.3781,-122.284,1720,8925
"15025",2015-01-02,633000,4,2.5,2020,8044,2,FALSE,0,3,8,2020,NA,1990,NA,98074,47.6247,-122.043,2320,7328
"15026",2015-04-23,310000,3,2,1290,886,3,FALSE,0,3,7,1290,NA,2004,NA,98125,47.7161,-122.295,1270,1152
"15027",2014-11-10,439000,2,1.75,1620,113862,1.5,FALSE,0,3,7,1620,NA,1995,NA,98045,47.4821,-121.719,1560,54806
"15028",2014-08-20,470000,3,3.25,1710,2381,2,FALSE,0,3,8,1360,350,2003,NA,98029,47.5477,-122.004,1420,1163
"15029",2015-04-14,270000,3,2.5,1720,8550,1,FALSE,0,4,7,1720,NA,1968,NA,98002,47.2837,-122.207,1460,8550
"15030",2014-12-19,299500,3,1.75,1820,8813,2,FALSE,0,3,7,1820,NA,1994,NA,98003,47.2622,-122.303,1780,7349
